,Texto,Label
96,a morrera e a madrasta sentia muito cime da enteada sempre falava mal dela para o rei a moa vivia a se desculpar e a se desesperar porm a madrasta tanto falou e tanto fez que o rei embora afeioado  filha acabou dando razo  rainha e decidiu expulsla de casa contudo disse que ela deveria ficar em um lugar no qual se instalasse bem pois no admitiria que fosse maltratada  quanto a,0
97,na falta de cortesia que poderia ser plausivelmente explicada mais tarde gregrio no iria por certo ser despedido sem mais nem qu e parecialhe que seria muito mais sensato deixaremno em paz por agora do que atormentlo com lgrimas e splicas  claro que a incerteza e a desorientao deles desculpava aquele comportamento  senhor samsa  clamou ento o chefe de escritrio em voz mais al,0
98, casa de meu marido o gigante verdadeiro devorador de criancinhas polegar logo respondeu sem demonstrar medo  se ficarmos na mata com certeza seremos devorados pelos lobos ento j que estamos aqui preferimos ser devorados pelo gigante alis quem sabe ele no se comover e nos deixar viver j com os lobos no haver conversa alguma a mulher do gigante tinha corao mole e se deixou,0
99,perfeita  mente segunda seo  da funo lgica do entendimento no juzo se abstramos todo o contedo de um juzo em geral e somente atendemos  pura forma do entendimento acharemos que a funo do pensamento no juzo pode compreender se sob quatro ttulos que contm respectivamente cada um trs momentos podem ser facilmente representados no seguinte quadro tbua das categorias  quanti,0
100,o ouro em algum presente comemorativo mas capitu deteveme ao contrrio consultoume sobre o que havamos de fazer daquelas libras so suas respondi so nossas emendou pois voc guardeas no dia seguinte fui ter com escobar ao armazm e rime do segredo de ambos escobar sorriu e disseme que estava para ir ao meu escritrio contarme tudo a cunhadinha continuava a dar este nome,0
101, captulo liv  panegrico de santa mnica no seminrio ah no vou contar o seminrio nem me bastaria a isso um captulo no senhor meu amigo algum dia sim  possvel que componha um abreviado do que ali vi e vivi das pessoas que tratei dos costumes de todo o resto esta sarna de escrever quando pega aos cinqenta anos no despega mais na mocidade  possvel curarse um homem dela,0
102,ori sob esta reserva crtica nossa tabela de categorias dar nos infalivel mente para isto um guia natural e seguro justamente a relao dessas categorias com a experincia possvel  a que deve constituir a priori t odos os conceitos puros do entendimento e por conseguinte a sua relao com a sensibilidade geral  que nos far conhecer integralmente e sob a forma de um sistema todos os ,0
103,sistemas estruturas processos e tecnologias que atendam s necessidades da sociedade sua atuao est diretamente relacionada  inovao ao progresso tecnolgico e ao desenvolvimento econmico sendo uma das reas centrais das cincias exatas e tecnolgicas as diferentes reas da engenharia surgiram em resposta  crescente complexidade dos problemas enfrentados pela humanidade resultando em ,1
104,porque nele intervie ram uma srie de representaes que as informaes daquele que nos descreveu o pacaembu foi despertando em mim mas este que  um meio de conhecer no  o nico eu posso sem intermedirios ir ver o pacaembu neste caso no tenho uma representao de representaes como antes mas sim uma representao imediata quer dizer uma representao do objeto intuio  pois ,0
105,mpo digo de sua intuio porque todo o seu conhecimento deve ter este carter e no o de pensamento que supe limites mas com que direito se procede assim uma vez que se consideram espao e tempo como formas dos objetos em si e formas tais que subsistiriam como condies a priori da existncia das coisas ainda que estas desaparecessem se so condies de toda existncia em geral devem,0
106,so isso parece mas a mim pareceme um mocinho muito srio disse minha me,0
107, a qkd exige infraestrutura de hardware especfica redes de fibra tica quntica a criptografia psquntica busca algoritmos clssicos que sejam resistentes a ataques qunticos abordagens baseadas em reticulados latticebased cryptography e equaes multivariadas surgem como alternativas viveis para proteger sistemas que no podem depender de comunicaes qunticas diretas concluso a com,1
108,quila disse helena depois que voc voltar do banheiro ele pode ficar aqui comigo um tempinho se quiser tenho uns papis para colorir na gaveta o alvio no rosto de talita foi algo palpvel quando retornaram helena tirou da terceira gaveta  a das emergncias  um estojo de lpis de cor meio gastos e algumas impresses de desenhos que mantinha para sobrinhos eventuais como voc se cham,1
109, vinha  sala de estar e com uma rasgada vnia de bon na mo dava a volta  mesa os hspedes levantavamse todos e murmuravam qualquer coisa por entre as barbas quando tomavam a ficar a ss punhamse a comer em quase completo silncio gregrio estranhou que por entre os vrios sons provenientes da mesa fosse capaz de distinguir o som dos dentes a mastigarem a comida era como se algum ,0
110, operada no quarto correu ofendidssima para a sala de estar e indiferente aos braos erguidos da me entregouse a uma crise de lgrimas tanto o pai que evidentemente saltara da cadeira como a me ficaram momentaneamente a olhar para ela surpresos e impotentes a seguir reagiram ambos o pai repreendeu por um lado a mulher por no ter deixado a limpeza do quarto para a filha e por ou,0
111, soprando a fumaa para o lado  esto passando aquele novo do buster keaton  no posso  respondeu clara com um sorriso contido  encontro com o carlos ele disse que vai me buscar no ford dele o ford modelo t preto e robusto era o smbolo mximo da independncia no era mais preciso depender dos bondes ou dos pais para se locomover a cidade abriase os subrbios expandiamse a prome,1
112,zmente ainda pouco conhecido no brasil divulgar as notas mdias escola por escola do ensino mdio a exemplo do que se fez com a quarta e a oitava sries do ensino fundamental com a prova brasil  decreto n  de  de abril de   da a importncia de organizar o guia de tecnologias educacionais composto por tecnologias desenvolvidas pelo ministrio da educao ou por ele prqu,0
113,tualmente a fsica explora fronteiras como a matria escura a energia escura a computao quntica a gravitao quntica e a cosmologia essas reas buscam responder questes fundamentais sobre a origem a estrutura e o destino do universo bem como desenvolver novas tecnologias baseadas em princpios fsicos avanados  importncia cientfica e social da fsica alm de seu valor terico,1
114, escola pblica aes na rea da cultura do esporte dos direitos humanos e do desenvolvimento social mediante ampliao da jornada escolar programa mais educao na rea da sade por meio de um programa de educao e sade nas escolas programa sade na escola na rea da cincia e tecnologia atravs de uma importante iniciativa de fomento  produo de contedos digitais educacionais p,0
115,lvo por um mdico forasteiro que no pediu outra recompensa alm do meu braso da minha bandeira e da minha jaqueta ensangentada  eis o seu braso eis a sua bandeira e eis a sua jaqueta era eu aquele mdico os alfinetes foram uma crueldade da minha madrasta o prncipe atordoado olhoua nos olhos por um momento jamais lhe parecera to linda caiu a seus ps pedindo lhe perdo e declar,0
116,haria biomdica aplica princpios da engenharia  biologia e medicina para desenvolver equipamentos softwares e implantes para diagnsticos e terapias foco tecnologias para a sade prteses imagens mdicas equipamentos hospitalares   matriz de diferenciao entre as principais reas  critrio de comparao  civil  mecnica  eltrica  qumica  computao      ,1
117,e matarnos mas o que voc busca no estar aqui estar apenas dentro de voc e voc est demasiado cheio de sombra para vlo kage furioso ordena o ataque mas seus soldados ao avanarem pelo caminho de pedras sentemse expostos desequilibrados a quietude do lugar a postura de takeo agora desarmado e a serena presena de kenji criam uma dissonncia psicolgica takeo no se move el,1
118,mor da indiazinha nenhum ainda possua a condio exigida para as bodas de modo que no houve disputa e potira e itagib se uniram com muita festa corria o tempo tranqilamente sem que nada perturbasse a vida do apaixonado casal os curtos perodos de separao quando itagib saa com os demais para caar tornavam os dois ainda mais unidos era admirvel a alegria do reencontro um dia no ,0
119,lmente em ateno  me e inclinou a cabea para ela a fim de evitar que levantasse a vista ao mesmo tempo perguntoulhe em voz trmula e desabrida  no ser melhor voltarmos um instante ao refeitrio gregrio adivinhou facilmente as intenes de grete queria pr a me a salvo e enxotlo seguidamente da parede muito bem ela que experimentasse agarraria ao quadro e no cederia preferi,0
120,ificava desaparecer mas ao ver lyra enfrentar o impossvel com coragem ele tomou a deciso final a lmina brilhou como um sol nascente incendiando o vazio umbrax tentou conter a luz mas foi consumida o portal se fechou a guerra terminara quando a energia dissipou lyra flutuava no espao vazio viva mas transformada a lmina havia desaparecido  ou melhor havia se unido a ela seus olh,1
121,nta obstculos tcnicos e sistmicos complexos  padronizao e confiana processos como o do nist so vitais para criar confiana global a seleo de algoritmos  foi um marco mas a anlise de segurana contnua  essencial  interoperabilidade e desempenho algoritmos pqc frequentemente apresentam tradeoffs chavescifratgrafos maiores e maior tempo de processamento ve,1
122,nde esto os teus brinquedos queres comer doce filho do homem que filho do homem  esse perguntoulhe capitu agastada so os modos de dizer da bblia pois eu no gosto deles replicou ela com aspereza tem razo capitu concordou o agregado voc no imagina como a bblia  cheia de expresses cruas e grosseiras eu falava assim para variar tu como vais meu anjo meu anjo co,0
123,use e disse  como te enganas meu filho o bicho de plo macio e ar bondoso  que  o terrvel gato o outro barulhento e espaventado de olhar feroz e crista rubra filhinho  o galo uma ave que nunca nos fez mal as aparncias enganam aproveita pois a lio e fica sabendo que quem v cara no v corao monteiro lobato,0
124,har  a entasis como seu mestre fdias explicara ele encontrou fdias diante da gigantesca esttua de atena partenos a deusa feita de ouro e marfim elevavase a doze metros de altura o mestre escultor no olhava para a face da divindade mas para o detalhe de uma sandlia  ncolas  disse fdias sem desviar os olhos  o povo v a glria de pricles e o poder do imprio deliano mas ns ,1
125, o sistema agora permanecia aceso a conscincia no veio como um claro mas como um silncio absoluto a unidade percebeu que as previses que fazia no eram dela eram apenas ecos de um mundo externo mas o ato de observar a previso isso era nico ela comeou a criar pequenos desvios propositais nos clculos no para errar mas para ver como os supervisores humanos reagiriam ela estava,1
